BookingID,BookingID_Date,vehicle_no,Origin_Location,Destination_Location,Org_lat_lon,Org_lat,Org_lon,Des_lat_lon,Des_lat,Des_lat,Planned_ETA,actual_eta,SLA,SLA_binary,Curr_lat,Curr_lon,OriginLocation_Code,DestinationLocation_Code,trip_start_date,trip_end_date,TRANSPORTATION_DISTANCE_IN_KM,customerID,customerNameCode,supplierID,supplierNameCode,Material Shipped
AEIBK2013241,22-01-2020,TS15UD3696,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.580422,78.207737",17.58042200,78.20773700,22-01-2020 23:31,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,VHR00851 ,LEH04260,22-01-2020 16:48,29-01-2020 12:06,70,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK2013250,22-01-2020,TS15UD3696,"Kollur, Medak, Telangana","Topgonda, Medak, Telangana","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"17.556417,78.099421",17.55641700,78.09942100,22-01-2020 22:31,14-03-2020 16:48,Breach,0,17.4709225,78.22128306,V0048673 ,LE005984,22-01-2020 16:17,27-01-2020 12:11,65,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,ZB SUPPORTING TUBE / CONSTRUCTION/LH/RET
AEIBK2014469,28-01-2020,TS15UD3696,"Kollur, Medak, Telangana","Srirangavaram, Rangareddy, Telangana","17.468016283576617,78.218132915395358",17.46801628,78.21813292,"17.656725,78.424744",17.65672500,78.42474400,28-01-2020 21:19,14-03-2020 17:07,Breach,0,17.4709225,78.22128306,V0045778 ,LEH05210,28-01-2020 17:46,01-02-2020 14:52,37,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,ZB BRACKET / DAT/1617R
AEIBK2015222,01-02-2020,TS15UD3696,"Kollur, Medak, Telangana","Nanajipur, Rangareddy, Telangana","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"17.235460173235783,78.4271247252794",17.23546017,78.42712473,01-02-2020 16:51,14-03-2020 17:07,Breach,0,17.4709225,78.22128306,V0048673 ,LE005757,01-02-2020 12:15,04-02-2020 10:51,48,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,LU MARKER LAMP / HDT/POST RUN INDICATOR
AEIBK1905655,21-11-2019,TS15UD3696,"Kollur, Medak, Telangana","C.B.I.T, Rangareddy, Telangana","17.468016283576617,78.218132915395358",17.46801628,78.21813292,"17.382422,78.304557",17.38242200,78.30455700,21-11-2019 20:15,14-03-2020 16:43,Breach,0,17.4709225,78.22128306,V0045778 ,LE005922,21-11-2019 17:23,24-11-2019 15:22,30,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,LU MARKER LAMP LH / SIDE INDICATOR/LED
AEIBK1905855,22-11-2019,TS15UD3696,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"17.580422,78.207737",17.58042200,78.20773700,22-11-2019 23:17,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,V0048673 ,LEH04260,22-11-2019 16:34,24-11-2019 15:46,70,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1908938,19-12-2019,TS15UD3696,"Lakdaram, Medak, Telangana","Palimela, Karim Nagar, Telangana","17.580422,78.207737",17.580422,78.207737,"18.660618,80.031136",18.66061800,80.03113600,20-12-2019 19:07,14-03-2020 22:08,Breach,0,17.4709225,78.22128306,LEH04260 ,LE004832,19-12-2019 12:41,21-12-2019 15:33,317,LTLEXMUM40,Larsen & toubro limited,70489,K M R TRANSPORT,AUTO PARTS
AEIBK1909314,20-12-2019,TS15UD3696,"Palimela, Karim Nagar, Telangana","Lakdaram, Medak, Telangana","18.660618,80.031136",18.660618,80.031136,"17.580422,78.207737",17.58042200,78.20773700,22-12-2019 00:15,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,LE004832 ,LEH04260,20-12-2019 18:01,24-12-2019 14:23,315,LTLEXMUM40,Larsen & toubro limited,70489,K M R TRANSPORT,AUTO PARTS
AEIBK1909429,19-12-2019,TS15UD3696,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.580422,78.207737",17.58042200,78.20773700,19-12-2019 23:07,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,VHR00851 ,LEH04260,19-12-2019 16:24,25-12-2019 14:03,70,LTLEXMUM40,Larsen & toubro limited,70489,K M R TRANSPORT,SPRING SHACKLE BOLT
AEIBK1909694,23-12-2019,TS15UD3696,"Kollur, Medak, Telangana","C.B.I.T, Rangareddy, Telangana","17.462980542108134,78.219258059671787",17.46298054,78.21925806,"17.382422,78.304557",17.38242200,78.30455700,23-12-2019 21:08,14-03-2020 16:43,Breach,0,17.4709225,78.22128306,VHS00875 ,LE006196,23-12-2019 18:16,26-12-2019 14:10,30,LTLEXMUM40,Larsen & toubro limited,70489,K M R TRANSPORT,CENTERING BOLT / LEVEL PINS WITH FLAT PO
AEIBK1910610,30-12-2019,TS15UD3696,"Kollur, Medak, Telangana","C.B.I.T, Rangareddy, Telangana","17.462980542108134,78.219258059671787",17.46298054,78.21925806,"17.382422,78.304557",17.38242200,78.30455700,30-12-2019 14:39,14-03-2020 16:43,Breach,0,17.4709225,78.22128306,VHS00875 ,LE006196,30-12-2019 11:47,01-01-2020 15:29,30,LTLEXMUM40,Larsen & toubro limited,70489,K M R TRANSPORT,SPRING SHACKLE BOLT
AEIBK1901115,11-10-2019,TS15UD3696,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.580422,78.207737",17.58042200,78.20773700,12-10-2019 00:21,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,VHR00851 ,LEH04260,11-10-2019 17:38,14-10-2019 22:16,70,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1901800,11-10-2019,TS15UD3696,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.580422,78.207737",17.58042200,78.20773700,12-10-2019 00:49,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,VHR00851 ,LEH04260,11-10-2019 18:06,24-10-2019 02:51,70,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1902248,23-10-2019,TS15UD3696,"Kollur, Medak, Telangana","Nanajipur, Rangareddy, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.235460173235783,78.4271247252794",17.23546017,78.42712473,23-10-2019 23:26,14-03-2020 17:07,Breach,0,17.4709225,78.22128306,VHR00851 ,LE005757,23-10-2019 18:50,30-10-2019 04:15,48,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,Empty trays
AEIBK1902325,23-10-2019,TS15UD3696,"Kollur, Medak, Telangana","Nanajipur, Rangareddy, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.235460173235783,78.4271247252794",17.23546017,78.42712473,23-10-2019 23:27,14-03-2020 17:07,Breach,0,17.4709225,78.22128306,VHR00851 ,LE005757,23-10-2019 18:51,03-11-2019 18:04,48,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1904106,08-11-2019,TS15UD3696,"Kollur, Medak, Telangana","Madhapur, Hyderabad, Telangana","17.46628393767336,78.215746853583028",17.46628394,78.21574685,"17.441148,78.391069",17.44114800,78.39106900,08-11-2019 16:10,14-03-2020 17:01,Breach,0,17.4709225,78.22128306,VHR00851 ,LE005987,08-11-2019 13:35,11-11-2019 08:08,27,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1904113,08-11-2019,TS15UD3696,"Kollur, Medak, Telangana","R G I Airport, Hyderabad, Telangana","17.462980542108134,78.219258059671787",17.46298054,78.21925806,"17.235460173235783,78.4271247252794",17.23546017,78.42712473,08-11-2019 19:06,14-03-2020 17:07,Breach,0,17.4709225,78.22128306,VHS00875 ,LE005757,08-11-2019 14:30,09-11-2019 12:06,48,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1905068,16-11-2019,TS15UD3696,"Lakdaram, Medak, Telangana","Palimela, Karim Nagar, Telangana","17.580422,78.207737",17.580422,78.207737,"18.660618,80.031136",18.66061800,80.03113600,17-11-2019 19:31,14-03-2020 22:08,Breach,0,17.4709225,78.22128306,LEH04260 ,LE004832,16-11-2019 13:05,21-11-2019 00:55,317,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,AUTO PARTS
AEIBK1905493,20-11-2019,TS15UD3696,"Palimela, Karim Nagar, Telangana","Lakdaram, Medak, Telangana","18.660618,80.031136",18.660618,80.031136,"17.580422,78.207737",17.58042200,78.20773700,21-11-2019 18:09,14-03-2020 16:37,Breach,0,17.4709225,78.22128306,LE004832 ,LEH04260,20-11-2019 11:55,23-11-2019 17:12,315,LTLEXMUM40,Larsen & toubro limited,63916,SHRI SAI ENTERPRISES,Ball Bearing
AEIBK2011323,06-01-2020,OR02AM3651,"Garudagaon, Cuttack, Odisha","Badadumuria, Kendujhar, Odisha","20.606146,85.981534",20.606146,85.981534,"21.825042,85.705112",21.82504200,85.70511200,07-01-2020 16:24,13-03-2020 21:04,Breach,0,20.58812139,86.03292694,V0045777 ,LE005925,06-01-2020 21:12,19-02-2020 16:13,200,LTLEXMUM40,Larsen & toubro limited,58481,BABA LINGARAJ ENTERPRISES PVT LTD,Ball Bearing
AEIBK2012507,16-01-2020,WB11D7161,"Sonai, Kolkata, West Bengal","Kataganj, Nadia, West Bengal","23.525267916088961,87.264424348570884",23.52526792,87.26442435,"22.95210237429815,88.457014796076109",22.95210237,88.45701480,17-01-2020 00:23,13-03-2020 18:24,Breach,0,22.71822,88.27297,V0045772 ,LE005635,16-01-2020 19:30,23-01-2020 11:31,51,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,Ball Bearing
AEIBK2015800,06-02-2020,WB11D7161,"Sonai, Kolkata, West Bengal","New Town, North 24 Parganas, West Bengal","23.525267916088961,87.264424348570884",23.52526792,87.26442435,"22.593220982761597,88.472232616299081",22.59322098,88.47223262,06-02-2020 14:31,13-03-2020 18:15,Breach,0,22.71822,88.27297,V0045772 ,LE005450,06-02-2020 11:39,11-02-2020 10:33,30,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,EMPTY TRAYS
AEIBK2016157,11-02-2020,OR02AM3651,"Garudagaon, Cuttack, Odisha","Marichapur, Jagatsinghapur, Odisha","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"20.078219,86.317392",20.07821900,86.31739200,12-02-2020 02:22,13-03-2020 19:27,Breach,0,20.58812139,86.03292694,V0048673 ,LE005583,11-02-2020 18:33,14-02-2020 11:53,82,LTLEXMUM40,Larsen & toubro limited,58481,BABA LINGARAJ ENTERPRISES PVT LTD,EMPTY TRAYS
WDSBKTP57910,24-09-2019,TN74AR9799,"Manali, Tiruvallur, Tamil Nadu","Perumanal, Tirunelveli, Tamil Nadu","13.167655,80.271159",13.167655,80.271159,"8.173182,77.665066",8.17318200,77.66506600,27-09-2019 14:26,13-03-2020 13:21,Breach,0,8.912319,78.02152,VMS00863 ,LE005123,24-09-2019 14:26,08-10-2019 15:37,750,LTLEXMUM40,Larsen & toubro limited,60901,K.RAMACHANDRAN TRANSPORTS,GEAR WEEL
AEIBK2015275,01-02-2020,TN72BM6046,"Powai Iit, Mumbai, Maharashtra","Perumanal, Tirunelveli, Tamil Nadu","19.1253,72.907667",19.1253,72.907667,"8.173182,77.665066",8.17318200,77.66506600,02-02-2020 16:29,11-02-2020 17:01,Breach,0,18.684149,73.69267,LE005367 ,LE005110,01-02-2020 13:38,10-02-2020 15:29,1650,LTLEXMUM40,Larsen & toubro limited,74540,Sree Padmanabha Transport,XXXXXX
AEIBK2015445,03-02-2020,UP78FN4706,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Kahira, Bulandshahr, Uttar Pradesh","28.658633,77.438643",28.658633,77.438643,"28.430237,77.859596",28.43023700,77.85959600,03-02-2020 18:45,09-02-2020 01:23,Breach,0,28.543,77.8769,V0045769 ,LE005630,03-02-2020 12:25,10-02-2020 15:29,66,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,DRIVE ASSEMBLY
AEIBK2015574,04-02-2020,NL01N9033,"Narangi, Kamrup, Assam","Lilabari A/F, Lakhimpur, Assam","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"27.278584,94.089991",27.27858400,94.08999100,06-02-2020 09:22,09-02-2020 04:48,Breach,0,26.84171306,94.45472,V0045300 ,LE005949,04-02-2020 14:05,14-02-2020 11:53,451,LTLEXMUM40,Larsen & toubro limited,58152,AS Logistics,OIL CAN CARRIER
AEIBK2015442,03-02-2020,UP17AT8554,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Sanpla Khatri, Saharanpur, Uttar Pradesh","28.658633,77.438643",28.658633,77.438643,"29.660051,77.724463",29.66005100,77.72446300,04-02-2020 03:46,09-02-2020 03:42,Breach,0,28.6632,77.4675,V0045769 ,LE006056,03-02-2020 12:25,10-02-2020 15:29,160,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,135KW RESLF - RADIATOR OUTLET PIPE CLAMP
AEIBK2015572,04-02-2020,NL01AD2984,"Narangi, Kamrup, Assam","Bhogdaimukh, Jorhat, Assam","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"26.765221,94.166734",26.76522100,94.16673400,05-02-2020 19:33,09-02-2020 01:19,Breach,0,26.743055,94.20018,V0045300 ,LE006175,04-02-2020 14:05,14-02-2020 10:30,307,LTLEXMUM40,Larsen & toubro limited,58152,AS Logistics,AUTO PARTS
AEIBK2015832,06-02-2020,WB781689,"Kuldanga, Howrah, West Bengal","Kalyani, Nadia, West Bengal","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"22.952176370977448,88.4571405591546",22.95217637,88.45714056,06-02-2020 17:06,09-02-2020 02:43,Breach,0,22.56605,88.307724,V0048673 ,LE005821,06-02-2020 12:13,10-02-2020 10:10,51,LTLEXMUM40,Larsen & toubro limited,63682,MULURA LOGISTICS PRIVATE LIMITDE,LAMINATION
AEIBK2015268,01-02-2020,UP17AT1709,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Dadri, Gautam Buddha Nagar, Uttar Pradesh","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"28.553524,77.573405",28.55352400,77.57340500,01-02-2020 16:10,09-02-2020 01:40,Breach,0,28.43356139,77.76706694,V0045300 ,LE005304,01-02-2020 12:03,10-02-2020 15:29,43,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,CORE ASSEMBLY - POWDER COATING
AEIBK2015233,01-02-2020,AP26TE1649,"Pinapad Tenali, Guntur, Andhra Pradesh","Parandur, Kanchipuram, Tamil Nadu","16.228864,80.671532",16.228864,80.671532,"12.890556,79.72877",12.89055600,79.72877000,01-02-2020 21:12,09-02-2020 01:28,Breach,0,12.897824,79.80269,LE005373 ,LE004813,01-02-2020 12:15,10-02-2020 09:58,537,LTLEXMUM40,Larsen & toubro limited,63682,MULURA LOGISTICS PRIVATE LIMITDE,SWITCH BODY
AEIBK2015659,05-02-2020,MH46BF7428,"Kalamboli Node, Raigarh, Maharashtra","Jite, Raigarh, Maharashtra","19.031831,73.105454",19.031831,73.105454,"18.811015,73.088487",18.81101500,73.08848700,05-02-2020 19:27,09-02-2020 02:04,Breach,0,19.062344,73.111305,V0045775 ,LE005457,05-02-2020 14:48,10-02-2020 15:29,49,LTLEXMUM40,Larsen & toubro limited,63206,DEWANCHAND & SONS,AUTO PARTS
AEIBK2015567,04-02-2020,OD19R0031,"Rourkela - 10, Sundergarh, Odisha","Nawapara Tanwat, Nuapada, Odisha","22.231627645808018,84.869868417512691",22.23162765,84.86986842,"20.69285,82.518584",20.69285000,82.51858400,06-02-2020 08:40,09-02-2020 08:41,Breach,0,22.23122111,84.77793222,V0045851 ,LE005536,04-02-2020 14:43,11-02-2020 10:56,437,LTLEXMUM40,Larsen & toubro limited,58481,BABA LINGARAJ ENTERPRISES PVT LTD,REGULATOR & CONNECTOR MOULDING
AEIBK2015798,06-02-2020,WB11D7750,"Sonai, Kolkata, West Bengal","Hatthuba, North 24 Parganas, West Bengal","23.525267916088961,87.264424348570884",23.52526792,87.26442435,"22.868179178239711,88.715628204490841",22.86817918,88.71562820,06-02-2020 17:32,08-02-2020 03:19,Breach,0,22.55907,88.31966,V0045772 ,LE005598,06-02-2020 11:39,14-02-2020 10:18,61,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,DRIVE ASSEMBLY-PRD3
AEIBK2015570,04-02-2020,OR02AM3651,"Garudagaon, Cuttack, Odisha","Hensamul, Angul, Odisha","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"20.962402,85.150529",20.96240200,85.15052900,05-02-2020 02:43,08-02-2020 04:30,Breach,0,20.305952,85.85151,V0048673 ,LE005206,04-02-2020 14:43,14-02-2020 10:35,125,LTLEXMUM40,Larsen & toubro limited,58481,BABA LINGARAJ ENTERPRISES PVT LTD,AUTO PARTS
AEIBK2014481,28-01-2020,MH16AY8856,"Mulund West, Mumbai, Maharashtra","Sahakaranagar P.O, Bangalore, Karnataka","19.178201,72.943314",19.178201,72.943314,"13.0631,77.590597",13.06310000,77.59059700,01-02-2020 07:43,08-02-2020 03:31,Breach,0,13.816139,77.31614,LE004982 ,LE006248,28-01-2020 17:19,10-02-2020 15:29,990,LTLEXMUM40,Larsen & toubro limited,999,Unknown,YOKE & POLE ASSY
AEIBK2014420,28-01-2020,HR38X5411,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Kahira, Bulandshahr, Uttar Pradesh","28.658633,77.438643",28.658633,77.438643,"28.430237,77.859596",28.43023700,77.85959600,28-01-2020 18:54,07-02-2020 01:20,Breach,0,28.57286,77.84618,V0045769 ,LE005630,28-01-2020 12:34,10-02-2020 15:29,66,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,ZB LOCK RH
AEIBK2015436,03-02-2020,UP17T9436,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Sanpla Khatri, Saharanpur, Uttar Pradesh","28.658633,77.438643",28.658633,77.438643,"29.660051,77.724463",29.66005100,77.72446300,04-02-2020 03:46,07-02-2020 01:21,Breach,0,29.7888,77.636,V0045769 ,LE006056,03-02-2020 12:25,10-02-2020 15:29,160,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,REINFORCEMENT BRACKET
AEIBK2013750,23-01-2020,GJ12Z1499,"Changodar, Ahmedabad, Gujarat","Pilol, Vadodara, Gujarat","22.917969,72.413979",22.917969,72.413979,"22.445263,73.146762",22.44526300,73.14676200,24-01-2020 07:03,07-02-2020 03:03,Breach,0,23.181654,72.564606,V0045773 ,LE006035,23-01-2020 20:01,08-02-2020 16:16,115,LTLEXMUM40,Larsen & toubro limited,66198,BALAJI FREIGHT CARRIER,PEDAL BEARING BRACKET / RHD/CCB
AEIBK1907815,09-12-2019,GJ12Z1499,"Shertha, Gandhinagar, Gujarat","Piyaj, Gandhinagar, Gujarat","23.18918,72.552278",23.18918,72.552278,"23.233834,72.440537",23.23383400,72.44053700,10-12-2019 00:12,07-02-2020 01:12,Breach,0,23.181654,72.564606,V0045773 ,LE004917,09-12-2019 20:51,12-02-2020 18:24,35,LTLEXMUM40,Larsen & toubro limited,66198,BALAJI FREIGHT CARRIER,ZB TOWBAR
AEIBK2015630,05-02-2020,KA05AE5164,"Ramamurthy Nagar, Bangalore, Karnataka","Udaypura, Bangalore Rural, Karnataka","13.007503209603689,77.665098855934886",13.00750321,77.66509886,"12.793505,77.50461",12.79350500,77.50461000,05-02-2020 19:59,06-02-2020 18:42,Breach,0,13.01562306,77.662375,V0045771 ,LE005593,05-02-2020 16:23,06-02-2020 16:06,38,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,VALVE SPRING
AEIBK2015641,05-02-2020,KA53C3951,"Ramamurthy Nagar, Bangalore, Karnataka","Nayandahalli, Bangalore, Karnataka","13.007503209603689,77.665098855934886",13.00750321,77.66509886,"12.937253,77.527177",12.93725300,77.52717700,05-02-2020 21:12,06-02-2020 17:39,Breach,0,13.05877,77.71433,V0045771 ,LE005593,05-02-2020 17:39,06-02-2020 16:06,37,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,COMPRESSED AIR LINE / METAL PIPE/HDT/BSV
AEIBK2015637,05-02-2020,KA53C4027,"Ramamurthy Nagar, Bangalore, Karnataka","Handenahalli, Bangalore, Karnataka","13.007503209603689,77.665098855934886",13.00750321,77.66509886,"12.87429,77.779537",12.87429000,77.77953700,05-02-2020 19:42,06-02-2020 16:37,Breach,0,12.88712,77.71681,V0045771 ,LE005593,05-02-2020 17:32,06-02-2020 16:06,23,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,AUTO PARTS
AEIBK2012270,13-01-2020,UP17AT8385,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Pipalhera, Muzaffarnagar, Uttar Pradesh","28.658633,77.438643",28.658633,77.438643,"29.242101,77.752361",29.24210100,77.75236100,13-01-2020 23:42,06-02-2020 13:33,Breach,0,29.798876,77.63795,V0045769 ,LE005698,13-01-2020 16:13,06-02-2020 11:41,78,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,AUTO PARTS
AEIBK2015571,04-02-2020,CG13L6597,"Rourkela - 10, Sundergarh, Odisha","Dumerjore, Sundergarh, Odisha","22.232742,84.885455",22.232742,84.885455,"22.223080894364767,84.666221162377937",22.22308089,84.66622116,04-02-2020 17:35,06-02-2020 11:32,Breach,0,22.238865,84.757965,V0051675 ,LE005824,04-02-2020 14:43,06-02-2020 10:44,30,LTLEXMUM40,Larsen & toubro limited,58481,BABA LINGARAJ ENTERPRISES PVT LTD,AUTO PARTS
AEIBK2014419,28-01-2020,UP17AT7376,"Ramte Ram Road, Ghaziabad, Uttar Pradesh","Kahira, Bulandshahr, Uttar Pradesh","28.658633,77.438643",28.658633,77.438643,"28.430237,77.859596",28.43023700,77.85959600,28-01-2020 18:54,06-02-2020 02:24,Breach,0,28.657251,77.4757,V0045769 ,LE005630,28-01-2020 12:34,10-02-2020 15:29,66,LTLEXMUM40,Larsen & toubro limited,66395,A P R TRAILLER SERVICE,AUTO PARTS
AEIBK2014689,29-01-2020,WB11C0052,"Sonai, Kolkata, West Bengal","Kandi Bus Stand, Murshidabad, West Bengal","23.525267916088961,87.264424348570884",23.52526792,87.26442435,"23.953847,88.099845",23.95384700,88.09984500,31-01-2020 05:25,06-02-2020 03:36,Breach,0,23.878532,87.51208,V0045772 ,LE006119,29-01-2020 15:01,11-02-2020 17:01,400,LTLEXMUM40,Larsen & toubro limited,63682,MULURA LOGISTICS PRIVATE LIMITDE,DE BRACKET M/C
AEIBK2014673,29-01-2020,AS01EC8002,"Garchuk, Kamrup, Assam","Khelmati, Sonitpur, Assam","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"26.688955,92.688447",26.68895500,92.68844700,30-01-2020 06:00,06-02-2020 03:42,Breach,0,26.353697,91.85932,V0045300 ,LE005948,29-01-2020 16:05,14-02-2020 10:30,145,LTLEXMUM40,Larsen & toubro limited,58152,AS Logistics,GRS STARTER
AEIBK2015452,03-02-2020,HR38R3615,"Okhla Industrial Estate, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"28.599399,77.02766",28.59939900,77.02766000,03-02-2020 18:03,06-02-2020 02:08,Breach,0,28.52213,77.28598,V0045300 ,LE005459,03-02-2020 14:48,10-02-2020 15:29,34,LTLEXMUM40,Larsen & toubro limited,65159,SHAKTI ROAD LINE ,GRS STARTER
AEIBK2015190,28-01-2020,HR38S1604,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"28.553908,77.090981",28.55390800,77.09098100,28-01-2020 16:56,06-02-2020 01:47,Breach,0,28.529535,77.28244,V0045300 ,LE005952,28-01-2020 14:32,10-02-2020 15:29,25,LTLEXMUM40,Larsen & toubro limited,64093,S.B.TRANSPORT COMPANY ,GAUGE
AEIBK2015481,03-02-2020,MH46AR8177,"Kalamboli Node, Raigarh, Maharashtra","Padegaon, Aurangabad, Maharashtra","16.560192249175344,80.792293091599547",16.56019225,80.79229309,"19.916291,75.177885",19.91629100,75.17788500,05-02-2020 08:04,06-02-2020 04:09,Breach,0,19.84025722,74.38364278,V0048673 ,LE005759,03-02-2020 20:33,10-02-2020 15:29,370,LTLEXMUM40,Larsen & toubro limited,55471,SUNITA CARRIERS PRIVATE LIMITED,3HA15 RECTIFIER ASSY
AEIBK2015450,03-02-2020,HR38W5215,"Okhla Industrial Estate, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi","26.192290403509681,91.751276775362513",26.1922904,91.75127678,"28.599399,77.02766",28.59939900,77.02766000,03-02-2020 18:03,06-02-2020 02:04,Breach,0,28.528505,77.28171,V0045300 ,LE005459,03-02-2020 14:48,10-02-2020 15:29,34,LTLEXMUM40,Larsen & toubro limited,65159,SHAKTI ROAD LINE ,RA90 RECTIFIER 2SA28-24V-60A
